epoch,loss,mae,mse
0,10.204692840576172,2.5117249488830566,10.204692840576172
1,0.38117021322250366,0.41543662548065186,0.38117021322250366
2,0.05287395045161247,0.15904508531093597,0.05287395045161247
3,0.0231744684278965,0.10767147690057755,0.0231744684278965
4,0.01885315775871277,0.09339884668588638,0.01885315775871277
5,0.015695998445153236,0.08497747778892517,0.015695998445153236
6,0.013800571672618389,0.07953319698572159,0.013800571672618389
7,0.012345967814326286,0.07483822107315063,0.012345967814326286
8,0.0117120873183012,0.07277265191078186,0.0117120873183012
9,0.010689026676118374,0.06968620419502258,0.010689026676118374
10,0.009851982817053795,0.06631879508495331,0.009851982817053795
11,0.009120668284595013,0.06445283442735672,0.009120668284595013
12,0.008444732055068016,0.06138328090310097,0.008444732055068016
13,0.008111986331641674,0.058657240122556686,0.008111986331641674
14,0.007492025848478079,0.05674538388848305,0.007492025848478079
15,0.006850372534245253,0.052949439734220505,0.006850372534245253
16,0.006454572547227144,0.05253643915057182,0.006454572547227144
17,0.00601935526356101,0.049951449036598206,0.00601935526356101
18,0.005722255911678076,0.04889437556266785,0.005722255911678076
19,0.005563439801335335,0.047474417835474014,0.005563439801335335
20,0.00526638887822628,0.045459579676389694,0.00526638887822628
21,0.005177751183509827,0.045161936432123184,0.005177751183509827
22,0.004956923425197601,0.0435427688062191,0.004956923425197601
23,0.004759768955409527,0.043679188936948776,0.004759768955409527
24,0.004709584638476372,0.04299085959792137,0.004709584638476372
25,0.004530709702521563,0.04210527613759041,0.004530709702521563
26,0.0044116368517279625,0.04186539351940155,0.0044116368517279625
27,0.004526074975728989,0.04166938737034798,0.004526074975728989
28,0.004457244649529457,0.04171299189329147,0.004457244649529457
29,0.004343028645962477,0.041404373943805695,0.004343028645962477
30,0.004238515626639128,0.040896203368902206,0.004238515626639128
31,0.004281141795217991,0.04027623310685158,0.004281141795217991
32,0.004187681712210178,0.04026272892951965,0.004187681712210178
33,0.004275305662304163,0.040730640292167664,0.004275305662304163
34,0.004188253544270992,0.04072656109929085,0.004188253544270992
35,0.004006164614111185,0.039692506194114685,0.004006164614111185
36,0.00415800791233778,0.03947236388921738,0.00415800791233778
37,0.0039939191192388535,0.03941453993320465,0.0039939191192388535
38,0.004008231684565544,0.03999863564968109,0.004008231684565544
39,0.003992811776697636,0.039746370166540146,0.003992811776697636
40,0.003965415526181459,0.03913765773177147,0.003965415526181459
41,0.004001644439995289,0.03974468261003494,0.004001644439995289
42,0.004040194675326347,0.03903375566005707,0.004040194675326347
