epoch,accuracy,loss,mae,mape,mse
0,0.0,0.3602992594242096,0.594203531742096,15.686208724975586,1.5578975677490234
1,0.0,0.00895527470856905,0.10005185008049011,2.8116888999938965,0.0179105494171381
2,0.0,0.006431853398680687,0.08362749963998795,2.2961692810058594,0.012863706797361374
3,0.0,0.0056167785078287125,0.077609121799469,2.1054015159606934,0.011233557015657425
4,0.0,0.004602334927767515,0.0693695917725563,1.9037045240402222,0.00920466985553503
5,0.0,0.00392932491376996,0.06400460749864578,1.7436528205871582,0.00785864982753992
6,0.0,0.003585244994610548,0.061191268265247345,1.6809916496276855,0.007170489989221096
7,0.0,0.0032873183954507113,0.05801984295248985,1.590462565422058,0.0065746367909014225
8,0.0,0.002736959606409073,0.05296796187758446,1.4410221576690674,0.005473919212818146
9,0.0,0.0026934565976262093,0.051631927490234375,1.399977445602417,0.0053869131952524185
10,0.0,0.0024916601832956076,0.05029968172311783,1.3822517395019531,0.004983320366591215
11,0.0,0.0023963262792676687,0.048046745359897614,1.281923532485962,0.0047926525585353374
12,0.0,0.002375032054260373,0.04581534117460251,1.223734736442566,0.004750064108520746
13,0.0,0.0023719100281596184,0.047119997441768646,1.2651399374008179,0.004743820056319237
14,0.0,0.002426684368401766,0.04781027138233185,1.2789968252182007,0.004853368736803532
15,0.0,0.002373365219682455,0.04747990891337395,1.275659203529358,0.00474673043936491
16,0.0,0.002274803351610899,0.04693658649921417,1.269191861152649,0.004549606703221798
17,0.0,0.0023654859978705645,0.04666491970419884,1.2517263889312744,0.004730971995741129
18,0.0,0.002353675663471222,0.047805119305849075,1.283742070198059,0.004707351326942444
19,0.0,0.0022893832065165043,0.04641769826412201,1.2413551807403564,0.004578766413033009
20,0.0,0.00245231157168746,0.047901660203933716,1.2940711975097656,0.00490462314337492
21,0.0,0.0022176727652549744,0.04513048380613327,1.2103502750396729,0.004435345530509949
22,0.0,0.0021371643524616957,0.044814419001340866,1.1894675493240356,0.004274328704923391
23,0.0,0.0023648710921406746,0.04725082963705063,1.2778713703155518,0.004729742184281349
24,0.0,0.0022525270469486713,0.04586687684059143,1.2081929445266724,0.004505054093897343
25,0.0,0.0021693347953259945,0.044663187116384506,1.1850017309188843,0.004338669590651989
26,0.0,0.002092737937346101,0.044209059327840805,1.1749331951141357,0.004185475874692202
27,0.0,0.0021471944637596607,0.04517174884676933,1.199508786201477,0.0042943889275193214
28,0.0,0.0020219457801431417,0.04295186698436737,1.1405432224273682,0.0040438915602862835
29,0.0,0.002230557147413492,0.04386330023407936,1.1412211656570435,0.004461114294826984
30,0.0,0.002127853687852621,0.04391612857580185,1.1714231967926025,0.004255707375705242
31,0.0,0.0022227265872061253,0.045302730053663254,1.1764065027236938,0.0044454531744122505
32,0.0,0.0020842738449573517,0.04481292888522148,1.1993788480758667,0.004168547689914703
33,0.0,0.0022719046100974083,0.044721804559230804,1.1782780885696411,0.004543809220194817
34,0.0,0.002314992481842637,0.045840006321668625,1.2040525674819946,0.004629984963685274
35,0.0,0.002068410161882639,0.04284704476594925,1.1280887126922607,0.004136820323765278
36,0.0,0.002086859894916415,0.04232793673872948,1.108154296875,0.00417371978983283
37,0.0,0.0020286564249545336,0.04286213219165802,1.1127389669418335,0.004057312849909067
38,0.0,0.002202420961111784,0.045517947524785995,1.2015600204467773,0.004404841922223568
39,0.0,0.00211930088698864,0.042981233447790146,1.1173800230026245,0.00423860177397728
40,0.0,0.0020807550754398108,0.04366561397910118,1.1424006223678589,0.0041615101508796215
41,0.0,0.0019045369699597359,0.04172367602586746,1.1000312566757202,0.0038090739399194717
42,0.0,0.0021063280291855335,0.042662397027015686,1.1229753494262695,0.004212656058371067
43,0.0,0.002089395187795162,0.0418892502784729,1.0924118757247925,0.004178790375590324
44,0.0,0.002121551427990198,0.04295919090509415,1.1191459894180298,0.004243102855980396
45,0.0,0.0019620175007730722,0.04212617501616478,1.0896130800247192,0.0039240350015461445
46,0.0,0.0019946482498198748,0.041628774255514145,1.0842716693878174,0.0039892964996397495
47,0.0,0.0021132626570761204,0.04448891431093216,1.170737624168396,0.004226525314152241
48,0.0,0.0020980958361178637,0.04267794266343117,1.1152325868606567,0.004196191672235727
49,0.0,0.0021861938294023275,0.04372050613164902,1.1502149105072021,0.004372387658804655
50,0.0,0.0021004374139010906,0.04382769763469696,1.1369339227676392,0.004200874827802181
51,0.0,0.0020945793949067593,0.043692827224731445,1.151304841041565,0.0041891587898135185
52,0.0,0.00208881008438766,0.04230006784200668,1.0823428630828857,0.00417762016877532
53,0.0,0.002110426314175129,0.04265127703547478,1.0978968143463135,0.004220852628350258
54,0.0,0.001872698892839253,0.04082127660512924,1.0571463108062744,0.003745397785678506
55,0.0,0.001833178917877376,0.041106246411800385,1.0776833295822144,0.003666357835754752
56,0.0,0.0021475953981280327,0.04399438574910164,1.1597951650619507,0.004295190796256065
57,0.0,0.0019337115809321404,0.040477871894836426,1.0298573970794678,0.0038674231618642807
58,0.0,0.0020289216190576553,0.04259618744254112,1.1118301153182983,0.004057843238115311
59,0.0,0.0019565948750823736,0.04144405946135521,1.0688930749893188,0.003913189750164747
60,0.0,0.0019166789716109633,0.0412566214799881,1.0601927042007446,0.0038333579432219267
61,0.0,0.0021004597656428814,0.04288367182016373,1.1161882877349854,0.004200919531285763
62,0.0,0.002091300208121538,0.042444903403520584,1.0812835693359375,0.004182600416243076
63,0.0,0.0019188650185242295,0.03987346217036247,1.01836097240448,0.003837730037048459
64,0.0,0.0019563103560358286,0.04126011207699776,1.0700865983963013,0.003912620712071657
65,0.0,0.0019713949877768755,0.04152081161737442,1.0645174980163574,0.003942789975553751
66,0.0,0.001927282428368926,0.040955521166324615,1.0709471702575684,0.003854564856737852
67,0.0,0.001884743687696755,0.03986290097236633,1.0111550092697144,0.00376948737539351
68,0.0,0.0019243275746703148,0.040395621210336685,1.0389670133590698,0.0038486551493406296
69,0.0,0.0019478107569739223,0.041608285158872604,1.0705498456954956,0.0038956215139478445
70,0.0,0.0019780041184276342,0.04162304103374481,1.0674382448196411,0.0039560082368552685
71,0.0,0.0018770648166537285,0.040221504867076874,1.0213159322738647,0.003754129633307457
72,0.0,0.001839879434555769,0.0389057956635952,0.9833453297615051,0.003679758869111538
73,0.0,0.001787730841897428,0.03998282179236412,1.0323363542556763,0.003575461683794856
74,0.0,0.00201898324303329,0.04287188872694969,1.1044989824295044,0.00403796648606658
75,0.0,0.001941277296282351,0.04168342053890228,1.0652878284454346,0.003882554592564702
76,0.0,0.002138689626008272,0.04295673221349716,1.1115132570266724,0.004277379252016544
77,0.0,0.0018678114283829927,0.04135962203145027,1.0711919069290161,0.0037356228567659855
78,0.0,0.002320396015420556,0.04408656060695648,1.1418800354003906,0.004640792030841112
79,0.0,0.0017315057339146733,0.038810908794403076,0.9821615219116211,0.0034630114678293467
80,0.0,0.0020341393537819386,0.041996560990810394,1.0853040218353271,0.004068278707563877
81,0.0,0.001983585534617305,0.04041208326816559,1.0196961164474487,0.00396717106923461
82,0.0,0.0018865562742576003,0.039758503437042236,1.0028141736984253,0.0037731125485152006
83,0.0,0.0018331214087083936,0.03939081355929375,1.0065903663635254,0.003666242817416787
84,0.0,0.0018443678272888064,0.03996395692229271,1.0301874876022339,0.003688735654577613
85,0.0,0.0018738291691988707,0.04072776809334755,1.0516562461853027,0.0037476583383977413
86,0.0,0.002082099672406912,0.042258236557245255,1.0816938877105713,0.004164199344813824
87,0.0,0.0019284108420833945,0.03999466449022293,1.0154800415039062,0.003856821684166789
88,0.0,0.0018311608582735062,0.040324579924345016,1.0172185897827148,0.0036623217165470123
89,0.0,0.0020048711448907852,0.04219403117895126,1.0834648609161377,0.0040097422897815704
90,0.0,0.0019160795491188765,0.04103922098875046,1.0590167045593262,0.003832159098237753
91,0.0,0.0018694179598242044,0.0404408760368824,1.044455647468567,0.003738835919648409
92,0.0,0.0020894331391900778,0.04232005402445793,1.0882236957550049,0.0041788662783801556
93,0.0,0.0019197908695787191,0.04109782353043556,1.0503698587417603,0.0038395817391574383
94,0.0,0.0023544346913695335,0.04522925987839699,1.179280161857605,0.004708869382739067
95,0.0,0.001904045231640339,0.03972460702061653,1.004638433456421,0.003808090463280678
96,0.0,0.0018717498751357198,0.039193302392959595,0.9970227479934692,0.0037434997502714396
97,0.0,0.0020075871143490076,0.04120010510087013,1.0488485097885132,0.004015174228698015
98,0.0,0.0018224430968984962,0.03984396159648895,1.0162385702133179,0.0036448861937969923
99,0.0,0.0017506048316136003,0.03771940618753433,0.9339993596076965,0.0035012096632272005
100,0.0,0.0018817147938534617,0.03993609547615051,1.0360280275344849,0.0037634295877069235
101,0.0,0.0020620101131498814,0.04290304705500603,1.089423656463623,0.004124020226299763
102,0.0,0.00209211022593081,0.04258275032043457,1.0862799882888794,0.00418422045186162
103,0.0,0.0018854166846722364,0.03948589786887169,0.9967644214630127,0.003770833369344473
104,0.0,0.0018168446840718389,0.0391680970788002,1.010093092918396,0.0036336893681436777
105,0.0,0.0019269435433670878,0.04057860001921654,1.0234862565994263,0.0038538870867341757
106,0.0,0.0017740988405421376,0.03903129696846008,0.9987045526504517,0.0035481976810842752
107,0.0,0.001982503803446889,0.04196471720933914,1.0802489519119263,0.003965007606893778
108,0.0,0.0017971255583688617,0.03897470980882645,0.9883701205253601,0.0035942511167377234
109,0.0,0.0018766572466120124,0.0407930389046669,1.0445276498794556,0.0037533144932240248
110,0.0,0.0017567273462191224,0.03867127746343613,0.9861757159233093,0.003513454692438245
111,0.0,0.002039957093074918,0.04079405218362808,1.0213600397109985,0.004079914186149836
112,0.0,0.0019439120078459382,0.0414738804101944,1.0804115533828735,0.0038878240156918764
113,0.0,0.0018796297954395413,0.04102364182472229,1.0570359230041504,0.0037592595908790827
114,0.0,0.0018941531889140606,0.041023969650268555,1.0581077337265015,0.003788306377828121
115,0.0,0.0019076158059760928,0.040152352303266525,1.016397476196289,0.0038152316119521856
116,0.0,0.001932454644702375,0.03936273604631424,0.9979144334793091,0.00386490928940475
117,0.0,0.0017969217151403427,0.04085642471909523,1.0500617027282715,0.0035938434302806854
118,0.0,0.0019600950181484222,0.040848102420568466,1.0406150817871094,0.0039201900362968445
119,0.0,0.0017663120524957776,0.03893817216157913,1.0037553310394287,0.003532624104991555
120,0.0,0.0018686370458453894,0.04138069972395897,1.0673373937606812,0.0037372740916907787
121,0.0,0.0019063549116253853,0.03990493342280388,1.0143426656723022,0.0038127098232507706
122,0.0,0.0019047836540266871,0.039797231554985046,1.0177556276321411,0.0038095673080533743
123,0.0,0.0019446758087724447,0.04039393737912178,1.0300630331039429,0.0038893516175448895
124,0.0,0.001838325522840023,0.03915666788816452,1.0005109310150146,0.003676651045680046
125,0.0,0.0019041321938857436,0.04051734134554863,1.034429669380188,0.0038082643877714872
126,0.0,0.0018795354990288615,0.039878226816654205,1.016998052597046,0.003759070998057723
127,0.0,0.001698594423942268,0.03769246116280556,0.9590359330177307,0.003397188847884536
128,0.0,0.0018312875181436539,0.03988078609108925,1.0100802183151245,0.0036625750362873077
129,0.0,0.0018539188895374537,0.040468133985996246,1.0398699045181274,0.0037078377790749073
130,0.0,0.0018335204804316163,0.03922160342335701,0.9881466627120972,0.0036670409608632326
131,0.0,0.002057971665635705,0.0401962511241436,1.0088064670562744,0.00411594333127141
132,0.0,0.0018678281921893358,0.04030630365014076,1.026317834854126,0.0037356563843786716
133,0.0,0.0018012021901085973,0.03825823590159416,0.9577168226242065,0.0036024043802171946
134,0.0,0.0019254392245784402,0.0393766388297081,0.991931676864624,0.0038508784491568804
135,0.0,0.0016643806593492627,0.03744500130414963,0.948250412940979,0.0033287613186985254
136,0.0,0.002033418510109186,0.042296361178159714,1.0866377353668213,0.004066837020218372
137,0.0,0.0019271813798695803,0.04077260196208954,1.0354702472686768,0.0038543627597391605
138,0.0,0.0018620826303958893,0.040002018213272095,1.0175610780715942,0.0037241652607917786
139,0.0,0.0018757223151624203,0.04001355543732643,1.0151393413543701,0.0037514446303248405
140,0.0,0.0018487231573089957,0.040434580296278,1.030152440071106,0.0036974463146179914
141,0.0,0.0018152606207877398,0.039367299526929855,0.9939712882041931,0.0036305212415754795
142,0.0,0.0018571169348433614,0.039770375937223434,1.0238672494888306,0.0037142338696867228
143,0.0,0.0018554655835032463,0.0399475060403347,1.0062036514282227,0.0037109311670064926
144,0.0,0.0019470138940960169,0.040609486401081085,1.044543981552124,0.0038940277881920338
145,0.0,0.0017938954988494515,0.03912845253944397,0.9918461441993713,0.003587790997698903
146,0.0,0.0018510570516809821,0.03905579820275307,0.9798977375030518,0.0037021141033619642
147,0.0,0.0018898800481110811,0.03900915011763573,0.9997156858444214,0.0037797600962221622
148,0.0,0.0017457586945965886,0.037902649492025375,0.9563916325569153,0.0034915173891931772
149,0.0,0.0019409008091315627,0.039660196751356125,0.984668493270874,0.0038818016182631254
150,0.0,0.0018217311007902026,0.03887934237718582,0.9761340022087097,0.0036434622015804052
151,0.0,0.001790231908671558,0.03926914185285568,0.9943078756332397,0.003580463817343116
152,0.0,0.0017230447847396135,0.038403093814849854,0.9747120141983032,0.003446089569479227
153,0.0,0.0017221575835719705,0.03649420663714409,0.913875937461853,0.003444315167143941
154,0.0,0.0020054143387824297,0.0406135730445385,1.0339393615722656,0.004010828677564859
155,0.0,0.001796772237867117,0.038626912981271744,0.9778748750686646,0.003593544475734234
156,0.0,0.001893683453090489,0.03982739895582199,1.0038635730743408,0.003787366906180978
157,0.0,0.001809202483855188,0.037741340696811676,0.9405186772346497,0.003618404967710376
158,0.0,0.0017784321680665016,0.03785160183906555,0.948156476020813,0.0035568643361330032
159,0.0,0.0017568256007507443,0.03864169493317604,0.974461019039154,0.0035136512015014887
160,0.0,0.0018694502068683505,0.03982963785529137,0.9953818321228027,0.003738900413736701
161,0.0,0.0017445188714191318,0.03748316690325737,0.9299522638320923,0.0034890377428382635
162,0.0,0.001880865078419447,0.0393294095993042,0.9703895449638367,0.003761730156838894
163,0.0,0.0018392179626971483,0.03912835940718651,0.9974125027656555,0.0036784359253942966
164,0.0,0.001811315305531025,0.038543950766325,0.9686418771743774,0.00362263061106205
165,0.0,0.001854073372669518,0.0382886566221714,0.9655913710594177,0.003708146745339036
166,0.0,0.0018696346087381244,0.039286598563194275,0.9811734557151794,0.0037392692174762487
167,0.0,0.001863138284534216,0.039634380489587784,1.0248136520385742,0.003726276569068432
168,0.0,0.0018931383965536952,0.03834432736039162,0.9504523873329163,0.0037862767931073904
169,0.0,0.001888961996883154,0.038479696959257126,0.9585629105567932,0.003777923993766308
170,0.0,0.0018439332488924265,0.03906746208667755,0.9907647967338562,0.003687866497784853
171,0.0,0.001836516079492867,0.03841100260615349,0.9684934020042419,0.003673032158985734
172,0.0,0.0018321388633921742,0.03973127901554108,1.0109302997589111,0.0036642777267843485
173,0.0,0.0017464429838582873,0.03781573101878166,0.9551560282707214,0.0034928859677165747
174,0.0,0.0017188467318192124,0.0374809168279171,0.939441442489624,0.003437693463638425
175,0.0,0.0018314990447834134,0.03945991024374962,0.9819347858428955,0.003662998089566827
176,0.0,0.0017232325626537204,0.037892233580350876,0.953879714012146,0.0034464651253074408
177,0.0,0.0017355470918118954,0.03835494443774223,0.9641092419624329,0.0034710941836237907
178,0.0,0.0018128579249605536,0.03938604146242142,0.9850752353668213,0.0036257158499211073
179,0.0,0.0017089813482016325,0.03786133974790573,0.9357572793960571,0.003417962696403265
180,0.0,0.0019363351166248322,0.04049747437238693,1.0198979377746582,0.0038726702332496643
181,0.0,0.0016963905654847622,0.03733459487557411,0.9267460703849792,0.0033927811309695244
182,0.0,0.0018939379369840026,0.03705580160021782,0.9160615801811218,0.003787875873968005
183,0.0,0.0018963493639603257,0.038407422602176666,0.9574103951454163,0.0037926987279206514
184,0.0,0.00180982262827456,0.03836662322282791,0.9649560451507568,0.00361964525654912
185,0.0,0.0018582599004730582,0.03920435532927513,1.0022052526474,0.0037165198009461164
186,0.0,0.0018335512140765786,0.03976226598024368,0.9842414259910583,0.0036671024281531572
187,0.0,0.0017724607605487108,0.038047946989536285,0.950929582118988,0.0035449215210974216
188,0.0,0.0016943147638812661,0.03712242469191551,0.9351750612258911,0.0033886295277625322
189,0.0,0.0018679751083254814,0.039183665066957474,0.9820145964622498,0.003735950216650963
190,0.0,0.0017406889237463474,0.03781091794371605,0.9413751363754272,0.003481377847492695
191,0.0,0.001732746371999383,0.03684950992465019,0.9220541715621948,0.003465492743998766
192,0.0,0.0017428956925868988,0.03707640618085861,0.923460841178894,0.0034857913851737976
193,0.0,0.00190992362331599,0.03982846438884735,1.000872015953064,0.00381984724663198
194,0.0,0.0017939513782039285,0.038875117897987366,0.9763044118881226,0.003587902756407857
195,0.0,0.0017676338320598006,0.038068756461143494,0.9466792941093445,0.0035352676641196012
196,0.0,0.0019040690967813134,0.03909619525074959,0.9986104965209961,0.003808138193562627
197,0.0,0.0017762669594958425,0.03906065598130226,0.9969104528427124,0.003552533918991685
198,0.0,0.0017597867408767343,0.03906859830021858,0.9862453937530518,0.0035195734817534685
199,0.0,0.001752951880916953,0.03725825622677803,0.9304721355438232,0.003505903761833906
200,0.0,0.0017976202070713043,0.03830227628350258,0.9736055135726929,0.0035952404141426086
201,0.0,0.001801996841095388,0.038413308560848236,0.9548208713531494,0.003603993682190776
202,0.0,0.0018914560787379742,0.04048508033156395,1.0224080085754395,0.0037829121574759483
203,0.0,0.0017196391709148884,0.03732360526919365,0.9505687355995178,0.0034392783418297768
204,0.0,0.0017671789973974228,0.037882961332798004,0.9497038125991821,0.0035343579947948456
205,0.0,0.0018194741569459438,0.0384245291352272,0.9522619843482971,0.0036389483138918877
206,0.0,0.0019122015219181776,0.038572076708078384,0.9557350873947144,0.003824403043836355
207,0.0,0.00183202070184052,0.038482267409563065,0.967441976070404,0.00366404140368104
208,0.0,0.0017870769370347261,0.03771618753671646,0.9506906270980835,0.0035741538740694523
209,0.0,0.001864811172708869,0.03837481886148453,0.9624280333518982,0.003729622345417738
210,0.0,0.0017127704340964556,0.037671346217393875,0.9531356692314148,0.003425540868192911
211,0.0,0.0018064281903207302,0.03861561417579651,0.9718034267425537,0.0036128563806414604
212,0.0,0.0017282945336773992,0.03807421401143074,0.9497413039207458,0.0034565890673547983
213,0.0,0.0017110038315877318,0.03692387789487839,0.9280855059623718,0.0034220076631754637
214,0.0,0.001769604510627687,0.037763483822345734,0.9340903162956238,0.003539209021255374
215,0.0,0.0018683363450691104,0.03828619793057442,0.9631975293159485,0.003736672690138221
216,0.0,0.001881035161204636,0.03951682522892952,0.987061083316803,0.003762070322409272
217,0.0,0.001674358849413693,0.03595378249883652,0.8873890042304993,0.003348717698827386
218,0.0,0.0017599420389160514,0.03786313906311989,0.9620066285133362,0.0035198840778321028
219,0.0,0.0017805768875405192,0.03858388960361481,0.9727892875671387,0.0035611537750810385
220,0.0,0.0017372614238411188,0.03857160732150078,0.9626532196998596,0.0034745228476822376
221,0.0,0.0017265534261241555,0.0372169204056263,0.945546567440033,0.003453106852248311
222,0.0,0.0016801219899207354,0.036934129893779755,0.9117761254310608,0.0033602439798414707
223,0.0,0.0017516373191028833,0.036848414689302444,0.9175985455513,0.0035032746382057667
224,0.0,0.0017076815711334348,0.03673425689339638,0.9192422032356262,0.0034153631422668695
225,0.0,0.0017926075961440802,0.03753304481506348,0.9421129822731018,0.0035852151922881603
