epoch,loss,mae,mse
0,1.5829851627349854,1.5829851627349854,4.844559192657471
1,0.4466099441051483,0.4466099441051483,0.5501134991645813
2,0.2725358009338379,0.2725358009338379,0.20724575221538544
3,0.1455344706773758,0.1455344706773758,0.0682835653424263
4,0.10891705751419067,0.10891705751419067,0.03303111717104912
5,0.10024194419384003,0.10024194419384003,0.026308776810765266
6,0.09319514036178589,0.09319514036178589,0.022674696519970894
7,0.08812219649553299,0.08812219649553299,0.019923856481909752
8,0.08288765698671341,0.08288765698671341,0.017996326088905334
9,0.07928334921598434,0.07928334921598434,0.01659293659031391
10,0.07500093430280685,0.07500093430280685,0.015428997576236725
11,0.0712159276008606,0.0712159276008606,0.01378131378442049
12,0.06648470461368561,0.06648470461368561,0.012633364647626877
13,0.06303060054779053,0.06303060054779053,0.01148358453065157
14,0.05977027863264084,0.05977027863264084,0.010402055457234383
15,0.05619550868868828,0.05619550868868828,0.00944359041750431
16,0.05314720794558525,0.05314720794558525,0.00863145012408495
17,0.05027635395526886,0.05027635395526886,0.008039174601435661
18,0.04809723421931267,0.04809723421931267,0.007460097782313824
19,0.046254713088274,0.046254713088274,0.006827461067587137
20,0.045652639120817184,0.045652639120817184,0.006556043401360512
21,0.044461000710725784,0.044461000710725784,0.006119278259575367
22,0.04445980489253998,0.04445980489253998,0.006087846588343382
23,0.0435466468334198,0.0435466468334198,0.0059881978668272495
24,0.04323400929570198,0.04323400929570198,0.0057495166547596455
25,0.043063510209321976,0.043063510209321976,0.005657242611050606
26,0.04268769919872284,0.04268769919872284,0.005307655781507492
27,0.042170435190200806,0.042170435190200806,0.0053293779492378235
28,0.041697870939970016,0.041697870939970016,0.005082666873931885
29,0.04192310944199562,0.04192310944199562,0.005081024952232838
30,0.04180334508419037,0.04180334508419037,0.005086894612759352
31,0.041083820164203644,0.041083820164203644,0.004994543734937906
32,0.04057885333895683,0.04057885333895683,0.0049017127603292465
33,0.040887851268053055,0.040887851268053055,0.004801631439477205
34,0.04078982025384903,0.04078982025384903,0.0047739711590111256
35,0.040603842586278915,0.040603842586278915,0.004677258897572756
36,0.04043600708246231,0.04043600708246231,0.004759627394378185
37,0.04086292162537575,0.04086292162537575,0.004915544297546148
38,0.03983377292752266,0.03983377292752266,0.00461167236790061
39,0.04003264382481575,0.04003264382481575,0.00453281169757247
40,0.03940252959728241,0.03940252959728241,0.004460175987333059
41,0.03946281224489212,0.03946281224489212,0.0044554793275892735
42,0.03990562632679939,0.03990562632679939,0.004547543358057737
43,0.03958698362112045,0.03958698362112045,0.004410307388752699
44,0.03973101079463959,0.03973101079463959,0.004488388542085886
45,0.039604801684617996,0.039604801684617996,0.004420783836394548
46,0.039529018104076385,0.039529018104076385,0.004348405171185732
47,0.03937073051929474,0.03937073051929474,0.004385495092719793
48,0.0390092208981514,0.0390092208981514,0.004281063564121723
49,0.03885834291577339,0.03885834291577339,0.0042825909331440926
50,0.039457883685827255,0.039457883685827255,0.0043199146166443825
51,0.03948250785470009,0.03948250785470009,0.004263890441507101
52,0.038679998368024826,0.038679998368024826,0.004186452366411686
53,0.038204021751880646,0.038204021751880646,0.004123666323721409
54,0.038713082671165466,0.038713082671165466,0.004149130079895258
55,0.038594380021095276,0.038594380021095276,0.004117895849049091
56,0.03836178034543991,0.03836178034543991,0.004091071430593729
57,0.03915031999349594,0.03915031999349594,0.004227008204907179
58,0.038212280720472336,0.038212280720472336,0.004042617976665497
59,0.038173165172338486,0.038173165172338486,0.004110508132725954
60,0.03840482234954834,0.03840482234954834,0.004136075731366873
61,0.03847778961062431,0.03847778961062431,0.004118424374610186
62,0.03806238994002342,0.03806238994002342,0.004073779098689556
63,0.03823985904455185,0.03823985904455185,0.004051905125379562
64,0.037901926785707474,0.037901926785707474,0.003975648898631334
65,0.03757026046514511,0.03757026046514511,0.003939037676900625
66,0.03824848309159279,0.03824848309159279,0.004003668203949928
67,0.03804575279355049,0.03804575279355049,0.003964783623814583
68,0.03779257461428642,0.03779257461428642,0.004008573945611715
69,0.037947528064250946,0.037947528064250946,0.004018635023385286
70,0.03799237683415413,0.03799237683415413,0.003954117652028799
71,0.03794292360544205,0.03794292360544205,0.003970874939113855
72,0.03778667002916336,0.03778667002916336,0.0040288823656737804
73,0.037536103278398514,0.037536103278398514,0.003848085645586252
74,0.03734120726585388,0.03734120726585388,0.003783416235819459
75,0.03762822598218918,0.03762822598218918,0.0039621880277991295
76,0.03757093474268913,0.03757093474268913,0.003806031309068203
77,0.03759434074163437,0.03759434074163437,0.0038724474143236876
78,0.037393320351839066,0.037393320351839066,0.0037893028929829597
79,0.03690754994750023,0.03690754994750023,0.0038637935649603605
80,0.03714093565940857,0.03714093565940857,0.0038047335110604763
81,0.03734968602657318,0.03734968602657318,0.0038130381144583225
82,0.03680187836289406,0.03680187836289406,0.0038943092804402113
83,0.03742818161845207,0.03742818161845207,0.003809564048424363
84,0.03720919415354729,0.03720919415354729,0.003837574739009142
85,0.03667718544602394,0.03667718544602394,0.0038281737361103296
86,0.03674430027604103,0.03674430027604103,0.003847949206829071
87,0.03735285997390747,0.03735285997390747,0.0038724811747670174
88,0.03721531853079796,0.03721531853079796,0.0037091218400746584
89,0.036480434238910675,0.036480434238910675,0.0037915706634521484
90,0.036637548357248306,0.036637548357248306,0.0037641434464603662
91,0.036745790392160416,0.036745790392160416,0.003790982998907566
92,0.036803241819143295,0.036803241819143295,0.003832276212051511
93,0.03662094846367836,0.03662094846367836,0.0037338826805353165
94,0.036675553768873215,0.036675553768873215,0.0036571500822901726
95,0.037037234753370285,0.037037234753370285,0.003781295148655772
96,0.0362609438598156,0.0362609438598156,0.003800769103690982
97,0.036557670682668686,0.036557670682668686,0.003668080782517791
98,0.036039210855960846,0.036039210855960846,0.0037178704515099525
99,0.03593394160270691,0.03593394160270691,0.003571572247892618
100,0.0366743803024292,0.0366743803024292,0.003632735228165984
101,0.03620484098792076,0.03620484098792076,0.003591537242755294
102,0.036623407155275345,0.036623407155275345,0.003677364904433489
103,0.036694735288619995,0.036694735288619995,0.0036536690313369036
104,0.036463867872953415,0.036463867872953415,0.003729733172804117
105,0.036625441163778305,0.036625441163778305,0.0035491331946104765
106,0.03604375571012497,0.03604375571012497,0.0036904888693243265
107,0.036696743220090866,0.036696743220090866,0.0037803524173796177
108,0.03627912700176239,0.03627912700176239,0.0038178262766450644
109,0.0366828590631485,0.0366828590631485,0.0036714267916977406
110,0.036086756736040115,0.036086756736040115,0.0037489987444132566
111,0.03619864210486412,0.03619864210486412,0.003617730922996998
112,0.035780034959316254,0.035780034959316254,0.00355724454857409
113,0.03602378070354462,0.03602378070354462,0.003549824934452772
114,0.03583725169301033,0.03583725169301033,0.003604414639994502
115,0.03571046143770218,0.03571046143770218,0.003565120743587613
116,0.035424210131168365,0.035424210131168365,0.003604826983064413
117,0.03573521971702576,0.03573521971702576,0.0036121278535574675
118,0.035682566463947296,0.035682566463947296,0.003590393578633666
119,0.036401715129613876,0.036401715129613876,0.0036621051840484142
120,0.03628800809383392,0.03628800809383392,0.0036369014997035265
121,0.03564567491412163,0.03564567491412163,0.0035998832900077105
122,0.035597819834947586,0.035597819834947586,0.0035183418076485395
123,0.035822730511426926,0.035822730511426926,0.0035967461299151182
124,0.03512903302907944,0.03512903302907944,0.0036098973359912634
125,0.036231886595487595,0.036231886595487595,0.003710755379870534
126,0.03568752482533455,0.03568752482533455,0.003608641680330038
127,0.035635557025671005,0.035635557025671005,0.0035172351635992527
128,0.03534504771232605,0.03534504771232605,0.0034692659974098206
129,0.035578638315200806,0.035578638315200806,0.003490886650979519
130,0.03579390048980713,0.03579390048980713,0.0035130991600453854
131,0.03529847040772438,0.03529847040772438,0.003394754370674491
132,0.03519320487976074,0.03519320487976074,0.0034219748340547085
133,0.03554954379796982,0.03554954379796982,0.003423738991841674
134,0.035873014479875565,0.035873014479875565,0.0035494284238666296
135,0.035970497876405716,0.035970497876405716,0.0035644464660435915
136,0.03511158749461174,0.03511158749461174,0.003473021322861314
137,0.03591751307249069,0.03591751307249069,0.0034419263247400522
138,0.035332269966602325,0.035332269966602325,0.003620321862399578
139,0.035313017666339874,0.035313017666339874,0.003421961795538664
140,0.03514549881219864,0.03514549881219864,0.0034029551316052675
141,0.03499143198132515,0.03499143198132515,0.0034210700541734695
142,0.03514772281050682,0.03514772281050682,0.0035011095460504293
143,0.03526129201054573,0.03526129201054573,0.0034700576215982437
144,0.03522927686572075,0.03522927686572075,0.0034261427354067564
145,0.0352824404835701,0.0352824404835701,0.003455190220847726
146,0.03485532104969025,0.03485532104969025,0.0034353674855083227
147,0.03505922481417656,0.03505922481417656,0.0034114148002117872
