epoch,loss,mae,mse
0,1.4741075038909912,1.4741075038909912,4.6685662269592285
1,0.33216074109077454,0.33216074109077454,0.3490786850452423
2,0.16308340430259705,0.16308340430259705,0.09122470021247864
3,0.11732812970876694,0.11732812970876694,0.03906169533729553
4,0.10467509925365448,0.10467509925365448,0.02939681150019169
5,0.09391219168901443,0.09391219168901443,0.024435212835669518
6,0.08695485442876816,0.08695485442876816,0.02019786462187767
7,0.08068065345287323,0.08068065345287323,0.01841866411268711
8,0.07542317360639572,0.07542317360639572,0.015857694670557976
9,0.0698762908577919,0.0698762908577919,0.014342728070914745
10,0.06608866155147552,0.06608866155147552,0.012654721736907959
11,0.06144998222589493,0.06144998222589493,0.011283746920526028
12,0.05890049785375595,0.05890049785375595,0.010421888902783394
13,0.05434354022145271,0.05434354022145271,0.009470608085393906
14,0.05141669884324074,0.05141669884324074,0.00837632268667221
15,0.04890431836247444,0.04890431836247444,0.007910587824881077
16,0.04717734456062317,0.04717734456062317,0.0071869813837111
17,0.045187294483184814,0.045187294483184814,0.006665319204330444
18,0.04473074525594711,0.04473074525594711,0.006406244821846485
19,0.04323354363441467,0.04323354363441467,0.006155337672680616
20,0.04195118695497513,0.04195118695497513,0.005758944898843765
21,0.041227519512176514,0.041227519512176514,0.005433978978544474
22,0.04132212698459625,0.04132212698459625,0.0053117536008358
23,0.040464848279953,0.040464848279953,0.005166123621165752
24,0.040397223085165024,0.040397223085165024,0.005110538564622402
25,0.04023430868983269,0.04023430868983269,0.005045026075094938
26,0.039725061506032944,0.039725061506032944,0.004772995598614216
27,0.0393797941505909,0.0393797941505909,0.004760714713484049
28,0.039964038878679276,0.039964038878679276,0.004655816592276096
29,0.03857361897826195,0.03857361897826195,0.004425485152751207
30,0.039355479180812836,0.039355479180812836,0.004629303701221943
31,0.03872648626565933,0.03872648626565933,0.004389711655676365
32,0.03844734653830528,0.03844734653830528,0.00440889410674572
33,0.03796412795782089,0.03796412795782089,0.004366303328424692
34,0.037627674639225006,0.037627674639225006,0.004135467577725649
35,0.03767915070056915,0.03767915070056915,0.004278133157640696
36,0.03814169019460678,0.03814169019460678,0.0041546691209077835
37,0.03785843402147293,0.03785843402147293,0.004181578755378723
38,0.036786794662475586,0.036786794662475586,0.00408302154392004
39,0.03769640997052193,0.03769640997052193,0.004101806785911322
40,0.03668041527271271,0.03668041527271271,0.003969816491007805
41,0.0366022028028965,0.0366022028028965,0.003912735264748335
42,0.037176258862018585,0.037176258862018585,0.003878050483763218
43,0.03849033638834953,0.03849033638834953,0.004126411397010088
44,0.03697243332862854,0.03697243332862854,0.0038483389653265476
45,0.035810451954603195,0.035810451954603195,0.0038774264976382256
46,0.03667227551341057,0.03667227551341057,0.003857413772493601
47,0.036014169454574585,0.036014169454574585,0.0038435475435107946
48,0.036190249025821686,0.036190249025821686,0.003772989846765995
49,0.0363931879401207,0.0363931879401207,0.003823943668976426
50,0.035760946571826935,0.035760946571826935,0.003811419242992997
51,0.03611273318529129,0.03611273318529129,0.003786911256611347
52,0.03616743162274361,0.03616743162274361,0.0037438233848661184
53,0.03558645024895668,0.03558645024895668,0.0036496156826615334
54,0.03636978566646576,0.03636978566646576,0.0037231610622256994
55,0.03601454198360443,0.03601454198360443,0.0037143640220165253
56,0.03581773489713669,0.03581773489713669,0.003712825011461973
57,0.03612164407968521,0.03612164407968521,0.003627109806984663
58,0.03592531383037567,0.03592531383037567,0.003746890462934971
59,0.03571799769997597,0.03571799769997597,0.0036358186043798923
60,0.03579145669937134,0.03579145669937134,0.003726654453203082
61,0.036474090069532394,0.036474090069532394,0.0037063073832541704
62,0.035467807203531265,0.035467807203531265,0.0037065481301397085
63,0.0354318730533123,0.0354318730533123,0.0036474198568612337
64,0.034824591130018234,0.034824591130018234,0.003570802742615342
65,0.03681895136833191,0.03681895136833191,0.0035845753736793995
66,0.0360223725438118,0.0360223725438118,0.0036988963838666677
