epoch,accuracy,loss,mae,mape,mse
0,0.0,0.11391188949346542,0.2527194619178772,5.873019695281982,0.4478209912776947
1,0.0,0.007773177232593298,0.09337157756090164,2.245760202407837,0.015546354465186596
2,0.0,0.006544755771756172,0.08387001603841782,1.9522141218185425,0.013089511543512344
3,0.0,0.005803625099360943,0.07725797593593597,1.7752151489257812,0.011607250198721886
4,0.0,0.005260797217488289,0.0737902894616127,1.6869184970855713,0.010521594434976578
5,0.0,0.004989997483789921,0.07071683555841446,1.6195193529129028,0.009980006143450737
6,0.0,0.004657491110265255,0.06795573979616165,1.5287429094314575,0.00931498222053051
7,0.0,0.004196526017040014,0.06437455117702484,1.4577471017837524,0.008393052034080029
8,0.0,0.003986708354204893,0.06288515031337738,1.4236425161361694,0.007973416708409786
9,0.0,0.003790411399677396,0.059634655714035034,1.34573495388031,0.007580822799354792
10,0.0,0.003666094969958067,0.05790926143527031,1.3068830966949463,0.007332189939916134
11,0.0,0.0034811224322766066,0.057110898196697235,1.281975507736206,0.006962244864553213
12,0.0,0.0033284220844507217,0.05532383918762207,1.2505005598068237,0.0066568441689014435
13,0.0,0.00319242593832314,0.054109349846839905,1.2184444665908813,0.00638485187664628
14,0.0,0.003024362726137042,0.05252538248896599,1.1915819644927979,0.006048725452274084
15,0.0,0.0029890043660998344,0.051535364240407944,1.1550461053848267,0.005978008732199669
16,0.0,0.0029621582943946123,0.050436895340681076,1.1337058544158936,0.005924316588789225
17,0.0,0.0028591060545295477,0.04938381165266037,1.1126582622528076,0.005718212109059095
18,0.0,0.0028166852425783873,0.049874093383550644,1.1243910789489746,0.0056333704851567745
19,0.0,0.0027294931933283806,0.04830359295010567,1.0770846605300903,0.005458986386656761
20,0.0,0.0026662005111575127,0.04695260152220726,1.045089840888977,0.005332401022315025
21,0.0,0.0025760848075151443,0.04737416282296181,1.0677536725997925,0.005152169615030289
22,0.0,0.002555879531428218,0.04662724956870079,1.0476205348968506,0.005111759062856436
23,0.0,0.0026033001486212015,0.046565067023038864,1.0464379787445068,0.005206600297242403
24,0.0,0.002547682961449027,0.04580302536487579,1.0171585083007812,0.005095365922898054
25,0.0,0.0025578346103429794,0.04591596871614456,1.0243490934371948,0.005115669220685959
26,0.0,0.0024225383531302214,0.04477105662226677,1.0002059936523438,0.004845076706260443
27,0.0,0.0023918424267321825,0.04407719522714615,0.9869513511657715,0.004783684853464365
28,0.0,0.0024730388540774584,0.04437948390841484,0.9974325299263,0.004946077708154917
29,0.0,0.002343808300793171,0.04379666596651077,0.9835683107376099,0.004687616601586342
30,0.0,0.0023574887309223413,0.04389454796910286,0.9840126037597656,0.004714977461844683
31,0.0,0.0023717235308140516,0.043341014534235,0.9665637016296387,0.004743447061628103
32,0.0,0.0023358401376754045,0.043564438819885254,0.9702312350273132,0.004671680275350809
33,0.0,0.002454491099342704,0.04378030449151993,0.9725549817085266,0.004908982198685408
34,0.0,0.002405058592557907,0.04355731979012489,0.9636140465736389,0.004810117185115814
35,0.0,0.0023369379341602325,0.04300770163536072,0.9589577317237854,0.004673875868320465
36,0.0,0.0023590174969285727,0.042950619012117386,0.9728555679321289,0.004718034993857145
37,0.0,0.0023618796840310097,0.04400632902979851,0.9871633052825928,0.004723759368062019
38,0.0,0.0023397747427225113,0.04304230958223343,0.9499630331993103,0.004679549485445023
39,0.0,0.0023005406837910414,0.04279554635286331,0.9541664123535156,0.004601081367582083
40,0.0,0.002310945186764002,0.04266853630542755,0.9515333771705627,0.004621890373528004
41,0.0,0.0023063684348016977,0.043119143694639206,0.9483284950256348,0.0046127368696033955
42,0.0,0.002340602921321988,0.04229552671313286,0.950764000415802,0.004681205842643976
43,0.0,0.0022183735854923725,0.04140269011259079,0.9243912696838379,0.004436747170984745
44,0.0,0.0023144769947975874,0.04275799170136452,0.9536734223365784,0.004628953989595175
45,0.0,0.002291721059009433,0.042179614305496216,0.9428678750991821,0.004583442118018866
46,0.0,0.002271481091156602,0.04175266996026039,0.9180518388748169,0.004542962182313204
47,0.0,0.002219578018411994,0.042748190462589264,0.9599595069885254,0.004439156036823988
48,0.0,0.002255749888718128,0.04178987070918083,0.934978723526001,0.004511499777436256
49,0.0,0.0023249676451087,0.04187110811471939,0.928025484085083,0.0046499352902174
50,0.0,0.0022644721902906895,0.042447786778211594,0.9368017315864563,0.004528944380581379
51,0.0,0.0022617781069129705,0.042008817195892334,0.9335851669311523,0.004523556213825941
52,0.0,0.0022845224011689425,0.04091543331742287,0.9167386889457703,0.004569044802337885
53,0.0,0.002277088351547718,0.04185415431857109,0.9209625720977783,0.004554176703095436
54,0.0,0.0022041373886168003,0.041528522968292236,0.9143029451370239,0.004408274777233601
55,0.0,0.002299586543813348,0.0415477529168129,0.9214897751808167,0.004599173087626696
56,0.0,0.002229088917374611,0.04161280021071434,0.933346688747406,0.004458177834749222
57,0.0,0.002318313578143716,0.04168093577027321,0.921970784664154,0.004636627156287432
58,0.0,0.002230439567938447,0.041376907378435135,0.9159956574440002,0.004460879135876894
59,0.0,0.0021830997429788113,0.041183147579431534,0.9089630246162415,0.0043661994859576225
60,0.0,0.0021528315264731646,0.04173578694462776,0.9381507635116577,0.004305663052946329
61,0.0,0.0022392054088413715,0.04145859181880951,0.9198606014251709,0.004478410817682743
62,0.0,0.0022569510620087385,0.04132309928536415,0.904280960559845,0.004513902124017477
63,0.0,0.002239516004920006,0.04129039868712425,0.9208859801292419,0.004479032009840012
64,0.0,0.0022276730742305517,0.04175403714179993,0.9246286153793335,0.0044553461484611034
65,0.0,0.0021596315782517195,0.04090988636016846,0.9108965992927551,0.004319263156503439
66,0.0,0.002247466705739498,0.04147757589817047,0.9168299436569214,0.004494933411478996
67,0.0,0.0021479770075529814,0.040894150733947754,0.9188919067382812,0.004295954015105963
68,0.0,0.0022532520815730095,0.04151999577879906,0.9142172336578369,0.004506504163146019
69,0.0,0.002217227127403021,0.040953539311885834,0.9023027420043945,0.004434454254806042
70,0.0,0.0023015118204057217,0.04098321869969368,0.9099808931350708,0.004603023640811443
71,0.0,0.002273084130138159,0.04148300364613533,0.9092876315116882,0.004546168260276318
72,0.0,0.0021745848935097456,0.04110437631607056,0.9142807126045227,0.004349169787019491
73,0.0,0.0021809893660247326,0.04106753319501877,0.908247172832489,0.004361978732049465
74,0.0,0.002159783849492669,0.040778666734695435,0.8955515623092651,0.004319567698985338
75,0.0,0.0022298870608210564,0.04151132330298424,0.9201098084449768,0.004459774121642113
76,0.0,0.002180716022849083,0.04141734167933464,0.9183242321014404,0.004361432045698166
77,0.0,0.0022102459333837032,0.040980350226163864,0.9034547209739685,0.0044204918667674065
78,0.0,0.0022221249528229237,0.04200630635023117,0.9311374425888062,0.004444249905645847
79,0.0,0.002170938765630126,0.04052823409438133,0.8922130465507507,0.004341877531260252
80,0.0,0.002159141469746828,0.0414237454533577,0.9263045787811279,0.004318282939493656
81,0.0,0.0022277298849076033,0.04171362519264221,0.9292676448822021,0.0044554597698152065
82,0.0,0.002141130855306983,0.04050242155790329,0.9035901427268982,0.004282261710613966
83,0.0,0.002195555018261075,0.03985464572906494,0.8772968649864197,0.00439111003652215
84,0.0,0.0021264157257974148,0.04075361788272858,0.9112768173217773,0.0042528314515948296
85,0.0,0.0021769751328974962,0.04026464372873306,0.8895165920257568,0.0043539502657949924
86,0.0,0.002225514966994524,0.041010670363903046,0.9018566012382507,0.004451029933989048
87,0.0,0.002178724156692624,0.0400526188313961,0.8760257363319397,0.004357448313385248
88,0.0,0.002144634025171399,0.04087895527482033,0.9046870470046997,0.004289268050342798
89,0.0,0.0021847481839358807,0.040170155465602875,0.8808978199958801,0.004369496367871761
90,0.0,0.002169422572478652,0.0408686026930809,0.8936082124710083,0.004338845144957304
