epoch,loss,mae,mse
0,0.8545333743095398,0.503795325756073,0.8545333743095398
1,0.029538648203015327,0.12837734818458557,0.029538648203015327
2,0.019568469375371933,0.10270610451698303,0.019568469375371933
3,0.015169321559369564,0.09039109200239182,0.015169321559369564
4,0.013105371966958046,0.08325598388910294,0.013105371966958046
5,0.01126098446547985,0.07644346356391907,0.01126098446547985
6,0.010257702320814133,0.07231003046035767,0.010257702320814133
7,0.009536802768707275,0.06946387141942978,0.009536802768707275
8,0.00904681533575058,0.06588275730609894,0.00904681533575058
9,0.00859169289469719,0.06423605978488922,0.00859169289469719
10,0.008078069426119328,0.0617235042154789,0.008078069426119328
11,0.007723118178546429,0.060017846524715424,0.007723118178546429
12,0.007198525592684746,0.058067720383405685,0.007198525592684746
13,0.007049634587019682,0.057415902614593506,0.007049634587019682
14,0.00666821887716651,0.05592622607946396,0.00666821887716651
15,0.006484195124357939,0.05502137914299965,0.006484195124357939
16,0.006291311699897051,0.052978597581386566,0.006291311699897051
17,0.005918852519243956,0.051818326115608215,0.005918852519243956
18,0.005893031135201454,0.052132703363895416,0.005893031135201454
19,0.005677383858710527,0.050101857632398605,0.005677383858710527
20,0.005524396430701017,0.04999164864420891,0.005524396430701017
21,0.005353216081857681,0.048651114106178284,0.005353216081857681
22,0.0051803914830088615,0.04736198112368584,0.0051803914830088615
23,0.005090092308819294,0.04718052223324776,0.005090092308819294
24,0.005029923748224974,0.04652596265077591,0.005029923748224974
25,0.004889999981969595,0.045930299907922745,0.004889999981969595
26,0.0047776284627616405,0.04556819051504135,0.0047776284627616405
27,0.004689133260399103,0.044798508286476135,0.004689133260399103
28,0.00448605976998806,0.04417109116911888,0.00448605976998806
29,0.004452676512300968,0.0433596707880497,0.004452676512300968
30,0.0044716037809848785,0.04298217222094536,0.0044716037809848785
31,0.004309268202632666,0.042609263211488724,0.004309268202632666
32,0.004241377580910921,0.04161327704787254,0.004241377580910921
33,0.004295082297176123,0.04220905154943466,0.004295082297176123
34,0.004311652388423681,0.04165228456258774,0.004311652388423681
35,0.004119585733860731,0.04077262431383133,0.004119585733860731
36,0.003986893221735954,0.04031859338283539,0.003986893221735954
37,0.004073186311870813,0.039696406573057175,0.004073186311870813
38,0.0039042760618031025,0.03938349708914757,0.0039042760618031025
