epoch,accuracy,loss,mae,mape,mse
0,0.0,0.4556935131549835,0.4556935131549835,11.680480003356934,1.0158584117889404
1,0.0,0.09721815586090088,0.09721815586090088,2.7136967182159424,0.016338177025318146
2,0.0,0.07825825363397598,0.07825825363397598,2.1412343978881836,0.011161756701767445
3,0.0,0.07143009454011917,0.07143009454011917,1.9210387468338013,0.009551833383738995
4,0.0,0.06815380603075027,0.06815380603075027,1.8419501781463623,0.008897490799427032
5,0.0,0.0643266811966896,0.0643266811966896,1.7672473192214966,0.007613076828420162
6,0.0,0.06031272932887077,0.06031272932887077,1.6256135702133179,0.007332057226449251
7,0.0,0.05759592726826668,0.05759592726826668,1.5463865995407104,0.006545707583427429
8,0.0,0.055254507809877396,0.055254507809877396,1.5003836154937744,0.005915550515055656
9,0.0,0.053901731967926025,0.053901731967926025,1.42477548122406,0.005889777559787035
10,0.0,0.0521901473402977,0.0521901473402977,1.3586832284927368,0.005682650022208691
11,0.0,0.05098471790552139,0.05098471790552139,1.3324123620986938,0.005522549618035555
12,0.0,0.04993749409914017,0.04993749409914017,1.3077539205551147,0.005396295338869095
13,0.0,0.04990576207637787,0.04990576207637787,1.2947527170181274,0.005264678969979286
14,0.0,0.04804929718375206,0.04804929718375206,1.2614010572433472,0.004973477218300104
15,0.0,0.04860782250761986,0.04860782250761986,1.2482054233551025,0.005296832881867886
16,0.0,0.04766958951950073,0.04766958951950073,1.2389435768127441,0.004898114129900932
17,0.0,0.047661762684583664,0.047661762684583664,1.2301901578903198,0.005021710880100727
18,0.0,0.04588935151696205,0.04588935151696205,1.174468755722046,0.004775022156536579
19,0.0,0.04602985084056854,0.04602985084056854,1.183768391609192,0.004926218185573816
20,0.0,0.04581441357731819,0.04581441357731819,1.1702635288238525,0.004751027561724186
21,0.0,0.04477058723568916,0.04477058723568916,1.1625957489013672,0.00459099467843771
22,0.0,0.045065827667713165,0.045065827667713165,1.141808271408081,0.004649624228477478
23,0.0,0.0456620492041111,0.0456620492041111,1.16586172580719,0.004808494821190834
24,0.0,0.04451896622776985,0.04451896622776985,1.1344629526138306,0.004591919481754303
25,0.0,0.044414881616830826,0.044414881616830826,1.1374324560165405,0.004539601970463991
26,0.0,0.04419836401939392,0.04419836401939392,1.1327515840530396,0.004425976891070604
27,0.0,0.04436131939291954,0.04436131939291954,1.1199955940246582,0.004697724711149931
28,0.0,0.04393322020769119,0.04393322020769119,1.1134202480316162,0.004446282982826233
29,0.0,0.04308765381574631,0.04308765381574631,1.0932267904281616,0.004454610403627157
30,0.0,0.043107353150844574,0.043107353150844574,1.0910409688949585,0.004178435076028109
31,0.0,0.04369814693927765,0.04369814693927765,1.1074471473693848,0.004317590966820717
