epoch,accuracy,loss,mae,mape,mse
0,0.0,0.51308274269104,0.51308274269104,16.275049209594727,0.8636550307273865
1,0.0,0.09784141927957535,0.09784141927957535,3.215653657913208,0.01681147888302803
2,0.0,0.0849357545375824,0.0849357545375824,2.7638561725616455,0.012889469042420387
3,0.0,0.08137727528810501,0.08137727528810501,2.6427083015441895,0.011487029492855072
4,0.0,0.0760497972369194,0.0760497972369194,2.4543488025665283,0.010561573319137096
5,0.0,0.07250886410474777,0.07250886410474777,2.33074688911438,0.009824352338910103
6,0.0,0.06780251115560532,0.06780251115560532,2.1744062900543213,0.008528722450137138
7,0.0,0.06740199029445648,0.06740199029445648,2.1642022132873535,0.008364565670490265
8,0.0,0.06420046836137772,0.06420046836137772,2.0420734882354736,0.007630630396306515
9,0.0,0.06326679140329361,0.06326679140329361,2.0062291622161865,0.007628822233527899
10,0.0,0.06041407585144043,0.06041407585144043,1.9244407415390015,0.0069232964888215065
11,0.0,0.05900426208972931,0.05900426208972931,1.8703370094299316,0.006671677343547344
12,0.0,0.0565045028924942,0.0565045028924942,1.7914528846740723,0.006144556682556868
13,0.0,0.05701865628361702,0.05701865628361702,1.790462851524353,0.006360666826367378
14,0.0,0.05557185411453247,0.05557185411453247,1.7466477155685425,0.006185940932482481
15,0.0,0.054424695670604706,0.054424695670604706,1.7211254835128784,0.005714103579521179
16,0.0,0.05404441058635712,0.05404441058635712,1.6700831651687622,0.0061516305431723595
17,0.0,0.05359676480293274,0.05359676480293274,1.6615574359893799,0.005734170321375132
18,0.0,0.05306979641318321,0.05306979641318321,1.6520638465881348,0.005714817438274622
19,0.0,0.052169069647789,0.052169069647789,1.615875244140625,0.005475359968841076
20,0.0,0.05232049897313118,0.05232049897313118,1.6217505931854248,0.005466094706207514
21,0.0,0.05094239488244057,0.05094239488244057,1.561090350151062,0.0054734875448048115
22,0.0,0.051854878664016724,0.051854878664016724,1.5970876216888428,0.005345752928406
23,0.0,0.05015707015991211,0.05015707015991211,1.5355194807052612,0.005395105108618736
24,0.0,0.05007978901267052,0.05007978901267052,1.542378544807434,0.00540534220635891
25,0.0,0.050550688058137894,0.050550688058137894,1.5492607355117798,0.005288699641823769
26,0.0,0.050539396703243256,0.050539396703243256,1.5267525911331177,0.005308129359036684
27,0.0,0.049302805215120316,0.049302805215120316,1.4996891021728516,0.0050864745862782
28,0.0,0.04945279285311699,0.04945279285311699,1.5040405988693237,0.005239194259047508
29,0.0,0.04936080798506737,0.04936080798506737,1.5146948099136353,0.0050859395414590836
30,0.0,0.04971952736377716,0.04971952736377716,1.5133702754974365,0.005374622065573931
31,0.0,0.048435792326927185,0.048435792326927185,1.4779345989227295,0.004727162420749664
32,0.0,0.049342937767505646,0.049342937767505646,1.4894981384277344,0.0052248407155275345
33,0.0,0.048824816942214966,0.048824816942214966,1.4783371686935425,0.005110206548124552
34,0.0,0.049480125308036804,0.049480125308036804,1.503829836845398,0.005305901635438204
35,0.0,0.04803799092769623,0.04803799092769623,1.4629288911819458,0.00511643011122942
36,0.0,0.04846087098121643,0.04846087098121643,1.4744629859924316,0.0048514301888644695
37,0.0,0.04842985048890114,0.04842985048890114,1.4695491790771484,0.004912663251161575
38,0.0,0.04840758070349693,0.04840758070349693,1.4545646905899048,0.005012297537177801
39,0.0,0.049668557941913605,0.049668557941913605,1.50748872756958,0.005302040837705135
40,0.0,0.04729696363210678,0.04729696363210678,1.4353429079055786,0.004902418237179518
41,0.0,0.04867389425635338,0.04867389425635338,1.4658087491989136,0.005125872325152159
42,0.0,0.04912218078970909,0.04912218078970909,1.4877164363861084,0.005143416579812765
43,0.0,0.04845940321683884,0.04845940321683884,1.471247911453247,0.0049517168663442135
44,0.0,0.04840764030814171,0.04840764030814171,1.4539775848388672,0.004945459309965372
45,0.0,0.04861730337142944,0.04861730337142944,1.4532966613769531,0.005265799351036549
46,0.0,0.048037514090538025,0.048037514090538025,1.441015362739563,0.0050109801813960075
47,0.0,0.047611989080905914,0.047611989080905914,1.4284039735794067,0.0049451678059995174
48,0.0,0.04685065150260925,0.04685065150260925,1.4176193475723267,0.004903231281787157
