epoch,loss,mae,mse
0,0.8080856204032898,1.1283437013626099,3.469064950942993
1,0.03839327394962311,0.17572808265686035,0.07857208698987961
2,0.0100666843354702,0.09917391836643219,0.0201333686709404
3,0.00839100033044815,0.09190788865089417,0.0167820006608963
4,0.0072920313104987144,0.0840972289443016,0.014584849588572979
5,0.00627595791593194,0.07765407860279083,0.01255191583186388
6,0.00562403816729784,0.07272280752658844,0.01124807633459568
7,0.005100627429783344,0.06932451575994492,0.010201254859566689
8,0.004480750299990177,0.0640043318271637,0.008961500599980354
9,0.004049362149089575,0.06010717526078224,0.00809872429817915
10,0.0036433462519198656,0.05631594732403755,0.007286692503839731
11,0.0034605490509420633,0.05469201132655144,0.006921098101884127
12,0.003049849532544613,0.05025358870625496,0.006099699065089226
13,0.002736504888162017,0.04690568521618843,0.005473009776324034
14,0.0025796338450163603,0.04600007086992264,0.0051592676900327206
15,0.002415138529613614,0.04365755245089531,0.004830277059227228
16,0.0022509838454425335,0.04278043657541275,0.004501967690885067
17,0.002240439411252737,0.042756337672472,0.004480878822505474
18,0.0022044710349291563,0.04213399440050125,0.004408942069858313
19,0.002031853422522545,0.040617410093545914,0.00406370684504509
20,0.0020664259791374207,0.04192377254366875,0.004132851958274841
21,0.001903423690237105,0.03965979814529419,0.00380684738047421
22,0.0019491759594529867,0.040221311151981354,0.0038983519189059734
23,0.0019334492972120643,0.03959406539797783,0.0038668985944241285
24,0.0019615872297436,0.04019241780042648,0.0039231744594872
25,0.0018714623292908072,0.038897477090358734,0.0037429246585816145
26,0.001862368080765009,0.04005461186170578,0.003724736161530018
27,0.001847779960371554,0.03927730768918991,0.003695559920743108
28,0.0019155031768605113,0.0398474745452404,0.0038310063537210226
29,0.0017787457909435034,0.038712382316589355,0.0035574915818870068
30,0.0019164595287293196,0.040130242705345154,0.003832919057458639
31,0.0018388924654573202,0.03910350799560547,0.0036777849309146404
32,0.0018334757769480348,0.03891278803348541,0.0036669515538960695
33,0.0018282998353242874,0.03881440684199333,0.003656599670648575
34,0.001817146665416658,0.03858128935098648,0.003634293330833316
35,0.0017983205616474152,0.03822729364037514,0.0035966411232948303
36,0.0018152276752516627,0.038873039186000824,0.0036304553505033255
37,0.001849265885539353,0.03901514783501625,0.003698531771078706
38,0.0017979174153879285,0.03817654028534889,0.003595834830775857
39,0.001849260414019227,0.0394604317843914,0.003698520828038454
40,0.001721936627291143,0.03732360526919365,0.003443873254582286
41,0.0017220048466697335,0.03848680108785629,0.003444009693339467
42,0.0017508546588942409,0.037665851414203644,0.0035017093177884817
43,0.0018123150803148746,0.03881051391363144,0.0036246301606297493
44,0.0018015491077676415,0.03840192034840584,0.003603098215535283
45,0.0017112400382757187,0.03715692460536957,0.0034224800765514374
46,0.0018286192789673805,0.039044588804244995,0.003657238557934761
